243,400
247,401
241,401
240,400
238,391
239,395
241,396
241,398
251,412
256,412
256,407
249,417
256,418
256,420
248,418
248,414
256,416
251,407
256,408
256,403
250,403
249,392
256,392
246,373
256,378
256,399
248,398
256,392
248,390
240,383
245,397
240,392
241,380
246,408
239,375
239,369
256,370
248,380
242,379
241,386
243,393
242,399
237,396
238,390
229,412
229,412
229,412
229,412
233,390
234,393
231,396
231,400
227,387
226,396
227,394
235,387
235,387
235,387
235,387
229,388
220,383
217,390
215,413
215,413
216,413
215,413
221,382
218,389
209,386
213,380
208,377
204,383
195,398
196,398
196,398
195,398
213,378
207,374
209,383
203,377
207,376
202,378
201,374
205,372
200,373
205,366
203,355
199,358
200,367
199,353
204,365
202,352
199,354
198,355
197,352
199,352
197,357
197,357
197,356
197,356
233,404
231,406
234,400
228,405
230,410
229,411
229,404
228,409
228,410
233,386
232,387
231,384
229,386
234,383
233,385
232,383
232,385
217,401
217,401
212,400
213,400
214,406
214,406
210,405
211,406
199,389
196,386
200,387
197,385
196,395
193,395
196,394
193,394
208,377
208,377
208,378
209,378
169,370
169,369
168,368
168,369
187,373
188,376
184,377
185,380
176,371
178,374
173,375
175,378
170,366
172,368
167,368
170,371
204,372
209,369
207,377
211,373
208,374
211,372
208,376
211,374
218,360
230,372
233,370
232,361
243,345
256,341
256,310
238,317
237,294
256,291
256,282
238,274
256,241
236,241
256,190
241,194
256,162
238,162
256,362
243,357
241,323
256,333
247,307
256,312
256,139
256,154
253,148
251,136
256,174
253,173
256,194
246,195
256,215
246,213
245,243
256,244
256,272
247,271
256,291
251,290
232,268
229,243
243,274
236,275
233,289
240,283
238,288
236,299
240,294
243,299
246,294
249,288
247,289
246,283
228,294
245,165
242,165
242,169
247,169
240,175
244,176
244,175
243,161
247,161
246,162
244,162
248,164
248,162
242,162
242,163
242,163
242,165
248,163
248,163
246,165
242,163
242,163
248,163
248,163
244,165
248,165
241,170
245,176
244,170
245,170
248,179
250,175
245,181
244,181
241,179
248,172
248,170
241,172
245,172
244,172
243,159
246,159
240,153
239,160
235,168
236,160
242,169
239,177
246,160
248,153
234,159
246,159
238,187
232,172
246,172
246,168
248,160
244,187
246,177
245,169
234,194
226,171
231,145
233,205
222,171
229,143
246,132
256,131
256,122
251,125
251,131
253,129
256,133
256,130
256,124
252,124
253,126
256,126
222,360
230,368
231,363
242,398
241,398
240,397
241,398
245,175
242,162
242,164
247,162
245,292
242,292
242,292
247,292
240,295
244,296
244,296
243,285
247,285
246,284
244,284
248,288
248,284
242,284
242,285
242,285
242,287
248,285
248,285
246,287
242,285
242,285
248,285
248,285
244,287
248,287
241,289
245,296
244,289
245,289
248,298
250,295
245,300
244,300
241,298
248,291
248,289
241,291
245,291
244,291
243,286
246,286
245,296
242,289
242,288
247,289
268,400
271,400
270,401
264,401
272,395
273,391
270,398
270,396
260,412
262,417
263,414
263,418
260,407
262,392
261,403
265,373
263,398
263,390
266,397
271,383
270,380
271,392
265,408
272,369
272,375
263,380
270,386
269,379
269,399
268,393
274,396
273,390
282,412
282,412
282,412
282,412
277,393
278,390
280,396
280,400
285,396
284,387
284,394
276,387
276,387
276,387
276,387
282,388
294,390
291,383
295,413
296,413
296,413
296,413
290,382
293,389
302,386
307,383
303,377
298,380
316,398
316,398
315,398
315,398
304,374
298,378
308,377
302,383
309,378
304,376
310,374
306,372
311,373
312,358
308,355
306,366
311,367
312,353
309,352
307,365
313,355
312,354
314,352
312,352
314,357
314,357
314,356
314,356
280,406
278,404
277,400
283,405
282,411
281,410
283,409
282,404
283,410
279,387
278,386
280,384
282,386
278,385
277,383
279,383
279,385
294,401
294,401
299,400
298,400
297,406
297,406
301,405
300,406
315,386
312,389
311,387
314,385
318,395
315,395
315,394
318,394
303,378
303,377
303,377
302,378
342,370
343,369
343,368
342,369
323,376
324,373
327,377
326,380
333,374
335,371
338,375
336,378
339,368
341,366
344,368
341,371
302,369
307,372
304,377
300,373
300,372
303,374
303,376
300,374
278,370
281,372
293,360
279,361
268,345
273,317
274,294
273,274
275,241
270,194
273,162
270,323
268,357
264,307
260,136
258,148
258,173
265,195
265,213
266,243
264,271
260,290
282,243
279,268
268,274
275,275
278,289
273,288
271,283
275,299
271,294
262,288
265,294
268,299
264,289
265,283
283,294
266,165
264,169
269,169
269,165
271,175
267,175
267,176
268,161
267,162
265,162
264,161
263,162
263,164
269,162
269,165
269,163
269,163
265,165
263,163
263,163
269,163
269,163
263,163
263,163
267,165
263,165
270,170
267,170
266,176
266,170
261,175
263,179
266,181
267,181
270,179
263,170
263,172
270,172
266,172
267,172
268,159
265,159
271,153
275,160
276,168
272,160
272,177
269,169
265,160
263,153
265,159
277,159
279,172
273,187
265,168
265,172
263,160
265,177
267,187
266,169
285,171
277,194
280,145
289,171
278,205
282,143
265,132
260,125
260,131
258,129
259,124
258,126
281,368
289,360
280,363
269,398
270,398
271,397
270,398
266,175
269,164
269,162
264,162
266,292
264,292
269,292
269,292
271,295
267,296
267,296
268,285
267,284
265,284
264,285
263,284
263,288
269,284
269,287
269,285
269,285
265,287
263,285
263,285
269,285
269,285
263,285
263,285
267,287
263,287
270,289
267,289
266,296
266,289
261,295
263,298
266,300
267,300
270,298
263,289
263,291
270,291
266,291
267,291
268,286
265,286
266,296
269,288
269,289
264,289
