410,136
407,134
409,130
411,134
411,135
412,136
412,139
411,137
409,140
406,138
403,132
414,149
411,147
412,151
416,152
418,158
414,156
416,160
413,160
412,157
415,157
413,155
410,155
411,150
407,153
398,122
401,120
394,116
398,117
413,144
413,145
405,123
405,126
416,152
407,130
405,128
390,115
397,116
403,124
402,120
399,113
400,114
404,117
403,116
405,109
405,109
405,109
405,109
404,113
403,111
406,116
405,112
405,110
407,112
407,115
395,100
395,100
395,100
395,100
405,113
407,109
409,111
407,103
407,103
408,103
407,103
408,112
411,114
411,108
409,107
408,104
410,103
410,96
410,96
410,96
410,96
410,111
410,106
413,112
412,107
407,102
410,101
411,103
410,104
407,96
405,96
401,89
403,89
409,100
404,91
406,98
402,91
396,80
397,80
397,80
396,79
395,76
395,76
395,76
395,76
405,112
407,114
404,112
408,114
406,111
406,111
406,112
406,110
406,111
400,107
401,107
401,107
401,106
397,103
397,103
398,103
399,103
409,108
410,110
411,108
411,110
409,105
409,106
411,106
411,107
414,105
416,108
412,103
414,105
412,100
413,100
412,99
413,100
395,81
395,81
395,81
395,81
405,74
405,74
404,73
405,74
414,98
412,96
416,100
414,97
415,94
413,92
417,95
415,93
411,84
410,84
412,84
411,84
403,92
401,92
403,93
400,93
398,85
397,85
398,86
396,85
411,121
407,121
405,121
406,124
404,136
390,125
387,132
408,153
401,144
381,129
377,126
396,143
363,123
387,137
333,108
360,126
314,103
342,112
410,173
414,164
421,210
412,213
415,240
408,244
285,182
288,241
286,246
289,181
307,257
312,263
329,272
359,267
354,280
374,270
395,258
378,264
393,261
404,256
402,257
407,253
417,221
413,226
409,253
417,250
423,256
413,301
416,297
423,247
417,296
417,246
411,296
406,298
410,254
406,301
422,195
305,420
312,420
307,439
297,440
311,448
305,447
305,445
298,442
290,442
290,447
293,447
291,441
286,447
298,447
297,450
298,450
301,446
286,450
287,450
293,446
297,450
297,450
286,450
286,450
296,446
289,446
302,454
305,447
297,454
296,454
299,450
294,448
307,448
308,448
311,449
291,454
289,454
303,454
297,454
298,454
304,423
297,423
320,379
329,379
355,340
344,340
331,376
353,339
318,335
301,377
352,295
315,286
370,303
370,296
331,291
327,336
308,378
355,301
337,337
326,376
385,266
385,251
347,248
393,217
385,166
356,166
305,118
285,112
271,135
285,141
290,151
285,155
282,153
278,157
268,173
278,171
277,172
271,177
413,129
408,125
411,132
410,135
411,135
411,135
411,135
304,444
309,421
302,441
299,422
403,338
406,338
400,360
395,361
399,373
395,373
397,369
397,362
393,362
392,368
393,368
393,361
389,368
396,368
394,373
394,373
396,368
387,374
387,374
392,369
394,373
394,373
387,374
387,374
394,368
390,369
393,380
394,373
390,381
389,381
390,377
389,375
395,375
395,375
397,376
386,382
386,381
394,380
390,381
391,381
403,339
400,341
395,369
406,339
399,360
400,340
395,129
392,126
391,123
397,130
389,126
389,126
393,129
394,131
404,138
406,145
408,154
407,148
410,157
405,151
408,154
397,144
391,116
389,113
399,140
392,136
385,118
385,114
403,146
383,119
384,121
387,113
384,113
385,117
384,107
383,106
381,108
380,107
375,97
374,97
374,97
375,97
376,101
376,103
375,104
375,101
371,99
368,97
372,101
371,92
371,91
371,91
371,92
372,101
361,93
362,93
362,87
362,87
362,86
362,87
365,96
364,97
354,88
348,83
350,83
355,89
342,74
342,74
342,74
342,74
349,85
356,92
347,85
355,91
344,80
348,82
343,81
347,83
341,75
333,69
335,70
342,76
340,78
332,70
334,71
342,78
329,61
330,62
328,61
329,61
328,59
328,59
328,58
328,59
377,103
378,102
378,102
375,102
376,99
375,99
374,98
374,100
375,99
371,96
373,98
371,96
369,95
371,94
371,94
369,93
369,93
363,93
364,92
359,90
361,92
362,89
360,88
359,87
359,88
343,83
346,82
346,81
343,81
341,76
343,77
343,76
341,76
342,66
342,66
342,66
342,66
312,52
312,52
312,52
312,52
332,71
330,72
330,73
331,71
323,66
321,67
321,67
323,66
316,59
314,59
313,58
315,59
344,75
341,73
345,75
347,76
344,69
342,69
344,69
344,70
374,109
373,109
360,103
373,111
384,129
378,142
365,131
359,130
340,123
317,116
284,104
394,203
396,157
397,238
270,183
275,245
298,261
307,261
326,265
357,254
381,253
396,252
326,218
355,209
377,248
364,243
369,250
375,296
373,299
380,240
380,294
389,298
388,295
390,242
390,251
382,300
363,178
260,418
263,438
252,437
253,417
252,445
261,443
262,446
246,438
249,443
251,443
253,439
256,444
258,438
244,442
246,443
245,446
245,446
253,444
256,447
256,447
245,446
245,446
256,447
256,447
251,443
258,444
249,450
255,451
263,445
256,451
271,447
271,449
267,447
266,447
258,448
262,452
264,452
250,450
257,451
256,451
247,419
256,420
241,368
247,314
255,316
248,369
271,319
267,369
269,318
261,372
268,277
249,274
257,275
279,283
276,322
280,279
270,374
287,325
293,288
274,369
251,244
280,256
236,242
254,155
297,216
235,163
267,116
262,140
269,151
270,155
260,171
263,171
373,111
366,110
375,118
393,128
392,128
391,128
392,127
263,443
247,437
249,418
260,420
380,340
376,365
369,365
376,339
362,379
370,373
369,377
366,366
365,373
368,372
372,366
371,372
374,364
362,372
363,373
362,377
362,377
368,373
369,377
369,377
362,377
362,377
369,377
369,377
366,373
371,373
359,386
363,385
370,377
364,386
376,377
373,381
371,380
370,380
364,382
368,385
369,385
360,386
364,386
364,386
373,343
377,343
371,373
367,365
373,341
381,341
