232,251
238,250
228,237
225,245
223,248
224,249
227,258
226,253
246,265
256,264
256,247
241,287
256,287
256,296
239,296
237,312
256,313
245,319
256,321
256,314
243,310
241,301
256,307
237,289
256,303
256,225
241,217
256,213
243,211
226,273
233,277
227,220
230,232
234,291
226,243
228,239
256,221
243,216
232,231
231,218
234,197
233,196
224,203
225,203
209,167
209,167
209,167
209,167
218,196
219,188
213,196
214,184
209,183
206,183
207,192
224,165
224,165
224,165
224,165
212,192
200,182
193,178
188,142
189,143
190,144
189,143
201,189
194,187
183,171
191,175
185,165
178,160
166,126
167,126
167,127
166,127
189,185
183,173
182,181
177,171
184,162
177,156
176,163
182,168
178,148
186,154
187,144
182,140
177,159
182,148
183,159
185,149
187,121
184,121
185,122
186,123
185,111
185,110
185,111
185,111
216,184
213,186
219,187
207,185
210,173
210,173
209,181
208,173
208,173
220,183
219,180
217,182
214,177
221,174
221,173
219,174
218,172
193,166
191,169
184,165
185,169
187,154
188,155
182,154
182,155
169,157
164,164
172,155
167,158
166,137
161,137
166,138
162,138
194,111
193,111
193,111
194,111
153,85
154,85
153,85
152,85
160,145
162,138
154,144
157,137
149,132
152,126
144,131
147,125
149,111
151,109
145,109
148,107
184,141
192,145
187,141
194,145
192,125
196,126
192,124
196,126
198,219
214,220
218,221
218,231
235,265
256,252
256,271
228,293
229,281
256,270
256,266
233,281
256,270
233,277
256,263
241,273
256,263
238,266
256,339
233,315
229,373
256,388
241,401
256,411
256,299
256,325
252,325
251,299
256,340
252,342
256,356
244,352
256,370
243,363
241,372
256,377
256,394
242,389
256,408
247,401
221,354
220,347
237,387
224,386
218,401
228,442
225,445
221,400
227,450
235,400
237,450
243,445
242,401
238,442
213,338
243,410
239,410
238,434
245,434
234,451
240,451
240,446
240,427
244,427
243,432
241,432
245,428
246,432
238,432
238,438
238,438
238,436
245,438
245,438
243,436
239,438
239,438
246,438
246,438
241,436
246,436
236,452
241,451
240,452
241,452
245,458
247,451
241,460
240,460
236,458
246,454
246,452
236,454
241,454
240,454
240,407
244,407
238,375
236,380
232,368
233,363
239,386
236,373
244,363
246,375
231,346
245,346
234,364
228,353
244,353
244,368
247,380
242,364
244,373
242,386
229,349
222,333
229,324
228,330
220,295
229,295
247,275
256,273
256,283
251,285
251,289
253,290
256,290
256,291
256,295
252,294
253,295
256,296
201,234
213,229
214,244
229,250
227,248
227,249
228,250
242,446
239,409
238,428
245,409
236,498
230,498
228,534
239,534
222,564
231,564
231,555
231,521
238,521
236,529
234,529
240,524
240,529
229,529
229,538
229,538
228,535
240,538
240,538
236,535
229,538
229,538
240,538
240,538
233,535
240,535
226,563
232,564
232,563
233,563
239,576
243,564
232,581
231,581
224,576
240,566
240,563
225,566
233,566
232,566
232,492
238,492
234,555
230,495
229,524
239,495
279,251
286,245
283,237
273,250
287,249
288,248
285,253
284,258
265,265
270,287
274,312
272,296
266,319
270,301
268,310
274,289
270,217
268,211
278,277
285,273
281,232
284,220
277,291
283,239
285,243
268,216
280,218
279,231
278,196
277,197
287,203
286,203
302,167
302,167
302,167
302,167
292,188
293,196
298,196
297,184
305,183
302,183
304,192
287,165
287,165
287,165
287,165
299,192
318,178
311,182
321,144
322,143
323,142
322,143
310,189
317,187
328,171
333,160
326,165
320,175
345,126
345,127
344,127
344,126
328,173
322,185
334,171
329,181
334,156
327,162
335,163
329,168
333,148
329,140
324,144
325,154
334,159
329,148
326,149
328,159
327,121
324,121
326,122
325,123
326,110
326,111
326,111
326,111
298,186
295,184
292,187
304,185
301,173
301,173
303,173
302,181
303,173
292,180
291,183
294,182
297,177
290,173
290,174
292,174
293,172
320,169
318,166
327,165
326,169
323,155
324,154
329,154
329,155
347,164
342,157
339,155
344,158
350,137
345,137
345,138
349,138
318,111
318,111
317,111
317,111
358,85
359,85
358,85
357,85
349,138
351,145
357,144
354,137
359,126
362,132
367,131
364,125
360,109
362,111
366,109
363,107
319,145
327,141
324,141
317,145
315,126
319,125
319,124
315,126
293,221
297,220
313,219
293,231
276,265
283,293
282,281
278,281
278,277
270,273
273,266
282,373
278,315
270,401
260,299
259,325
259,342
267,352
268,363
270,372
269,389
264,401
291,347
290,354
274,387
287,386
293,401
286,445
283,442
290,400
284,450
268,445
274,450
276,400
269,401
273,442
298,338
268,410
266,434
273,434
272,410
277,451
271,446
271,451
271,427
270,432
268,432
267,427
265,432
266,428
273,432
273,436
273,438
273,438
268,436
266,438
266,438
272,438
272,438
265,438
265,438
270,436
265,436
275,452
271,452
270,451
270,452
264,451
266,458
270,460
271,460
275,458
265,452
265,454
275,454
270,454
271,454
271,407
267,407
273,375
278,363
279,368
275,380
275,373
272,386
267,363
265,375
266,346
280,346
283,353
277,364
267,368
267,353
264,380
267,373
269,364
269,386
289,333
282,349
282,324
291,295
283,330
282,295
264,275
260,285
260,289
258,290
259,294
258,295
298,229
310,234
297,244
282,250
283,250
284,249
284,248
269,446
273,428
272,409
266,409
275,498
272,534
283,534
281,498
289,564
280,555
280,564
280,521
277,529
275,529
273,521
271,529
271,524
282,529
283,535
282,538
282,538
275,535
271,538
271,538
282,538
282,538
271,538
271,538
278,535
271,535
285,563
279,563
279,564
278,563
268,564
272,576
279,581
280,581
287,576
271,563
271,566
286,566
278,566
279,566
279,492
273,492
277,555
282,524
281,495
272,495
